#  E (eV)   dosup(E)     dosdw(E)   Int dos(E) EFermi =   10.903 eV
  -6.580 -0.4273E+00 -0.4275E+00  0.2461E+02
  -6.570 -0.5709E+00 -0.5711E+00  0.2460E+02
  -6.560 -0.6969E+00 -0.6971E+00  0.2459E+02
  -6.550 -0.8058E+00 -0.8060E+00  0.2457E+02
  -6.540 -0.8983E+00 -0.8985E+00  0.2455E+02
  -6.530 -0.9754E+00 -0.9755E+00  0.2453E+02
  -6.520 -0.1038E+01 -0.1038E+01  0.2451E+02
  -6.510 -0.1086E+01 -0.1086E+01  0.2449E+02
  -6.500 -0.1122E+01 -0.1122E+01  0.2447E+02
  -6.490 -0.1146E+01 -0.1146E+01  0.2444E+02
  -6.480 -0.1158E+01 -0.1158E+01  0.2442E+02
  -6.470 -0.1161E+01 -0.1161E+01  0.2440E+02
  -6.460 -0.1155E+01 -0.1155E+01  0.2438E+02
  -6.450 -0.1141E+01 -0.1141E+01  0.2435E+02
  -6.440 -0.1120E+01 -0.1120E+01  0.2433E+02
  -6.430 -0.1092E+01 -0.1092E+01  0.2431E+02
  -6.420 -0.1060E+01 -0.1060E+01  0.2429E+02
  -6.410 -0.1022E+01 -0.1022E+01  0.2427E+02
  -6.400 -0.9814E+00 -0.9814E+00  0.2425E+02
  -6.390 -0.9374E+00 -0.9373E+00  0.2423E+02
  -6.380 -0.8909E+00 -0.8909E+00  0.2421E+02
  -6.370 -0.8426E+00 -0.8425E+00  0.2419E+02
  -6.360 -0.7929E+00 -0.7929E+00  0.2418E+02
  -6.350 -0.7424E+00 -0.7423E+00  0.2416E+02
  -6.340 -0.6913E+00 -0.6912E+00  0.2415E+02
  -6.330 -0.6399E+00 -0.6398E+00  0.2414E+02
  -6.320 -0.5885E+00 -0.5885E+00  0.2412E+02
  -6.310 -0.5373E+00 -0.5373E+00  0.2411E+02
  -6.300 -0.4864E+00 -0.4863E+00  0.2410E+02
  -6.290 -0.4357E+00 -0.4356E+00  0.2410E+02
  -6.280 -0.3852E+00 -0.3852E+00  0.2409E+02
  -6.270 -0.3349E+00 -0.3349E+00  0.2408E+02
  -6.260 -0.2846E+00 -0.2845E+00  0.2408E+02
  -6.250 -0.2340E+00 -0.2340E+00  0.2407E+02
  -6.240 -0.1829E+00 -0.1829E+00  0.2407E+02
  -6.230 -0.1309E+00 -0.1309E+00  0.2406E+02
  -6.220 -0.7764E-01 -0.7760E-01  0.2406E+02
  -6.210 -0.2261E-01 -0.2257E-01  0.2406E+02
  -6.200  0.3469E-01  0.3472E-01  0.2406E+02
  -6.190  0.9483E-01  0.9486E-01  0.2406E+02
  -6.180  0.1584E+00  0.1585E+00  0.2407E+02
  -6.170  0.2262E+00  0.2262E+00  0.2407E+02
  -6.160  0.2988E+00  0.2988E+00  0.2408E+02
  -6.150  0.3771E+00  0.3771E+00  0.2409E+02
  -6.140  0.4619E+00  0.4619E+00  0.2410E+02
  -6.130  0.5541E+00  0.5541E+00  0.2411E+02
  -6.120  0.6546E+00  0.6546E+00  0.2412E+02
  -6.110  0.7643E+00  0.7643E+00  0.2413E+02
  -6.100  0.8843E+00  0.8843E+00  0.2415E+02
  -6.090  0.1016E+01  0.1016E+01  0.2417E+02
  -6.080  0.1159E+01  0.1159E+01  0.2420E+02
  -6.070  0.1316E+01  0.1316E+01  0.2422E+02
  -6.060  0.1488E+01  0.1488E+01  0.2425E+02
  -6.050  0.1675E+01  0.1675E+01  0.2429E+02
  -6.040  0.1879E+01  0.1879E+01  0.2432E+02
  -6.030  0.2101E+01  0.2101E+01  0.2436E+02
  -6.020  0.2341E+01  0.2341E+01  0.2441E+02
  -6.010  0.2602E+01  0.2602E+01  0.2446E+02
  -6.000  0.2883E+01  0.2883E+01  0.2452E+02
  -5.990  0.3186E+01  0.3186E+01  0.2459E+02
  -5.980  0.3511E+01  0.3511E+01  0.2466E+02
  -5.970  0.3860E+01  0.3860E+01  0.2473E+02
